기사 링크,기사 제목,이미지 URL,기사 요약,언론사,게시 시간
https://n.news.naver.com/mnews/article/014/0005297671,"아도아 이세희 대표 ""영상 프로덕션, 트렌드 기획으로 승부...숏폼 도전한다"" [중기·벤처 'Why Pick']",https://mimgnews.pstatic.net/image/origin/014/2025/01/19/5297671.jpg?type=nf220_150,"""아도아의 경쟁력은 고객사와의 충분한 소통을 통해 트렌디하면서도 니즈에 맞는 영상을 제공한다는 데 있다. 다양한 예술가들이 자생할 수 있는 터를 만들 계획이다."" 아도아가 숏폼 콘텐츠 시대에 주목받고 있다. 특히 영",파이낸셜뉴스,1시간전
https://n.news.naver.com/mnews/article/008/0005143132,총성 없는 AI 개발 전쟁…글로벌 빅테크와 손잡는 K-스타트업,https://mimgnews.pstatic.net/image/origin/008/2025/01/19/5143132.jpg?type=nf220_150,혁신은 잔잔한 물결처럼 다가오다가 어느 순간 거대한 너울로 변해 세상을 뒤덮습니다. 경제·사회 패러다임의 변화를 대표하는 핵심 키워드를 발굴하고 관련 기술과 서비스를 분석해 미래 산업을 조망합니다. 2090억달러(약,머니투데이,1시간전
https://n.news.naver.com/mnews/article/009/0005431205,"임시공휴일 지정해도 못 쉰다…中企, “10곳 중 6곳은 27일에 근무”",https://mimgnews.pstatic.net/image/origin/009/2025/01/19/5431205.jpg?type=nf220_150,응답기업 33% “작년 설 보다 자금사정 곤란” 설 상여금도 작년보다 20만원 가량 줄어 설 연휴를 앞둔 27일이 임시공휴일로 지정됐지만 절반 넘는 중소기업은 평소처럼 근무하는 것으로 조사됐다. 중소기업 10곳 중,매일경제,1시간전
https://n.news.naver.com/mnews/article/008/0005143117,코웨이 '트리플체어' 리클라이너' 몰입·휴식·회복' 한꺼번에 잡는다,https://mimgnews.pstatic.net/image/origin/008/2025/01/19/5143117.jpg?type=nf220_150,코웨이가 신제품 '비렉스(BEREX) 트리플체어'를 앞세워 리클라이너 안마의자 시장에 승부수를 던졌다. 몰입·휴식·회복의 3가지 기능을 갖춘 다기능 체어로 가정용·사무용 시장 확대에 나선다는 전략이다. 19일 코웨이,머니투데이,2시간전
https://n.news.naver.com/mnews/article/014/0005297638,"""2022 개정 교육과정...콘텐츠 강화로 준비 完""",https://mimgnews.pstatic.net/image/origin/014/2025/01/19/5297638.jpg?type=nf220_150,"올해부터 초등학교에선 3~4학년을 대상으로 지난 2022년 개정된 교육과정이 적용된다. 주요 특징은 '삶과 연계한 수업'으로, 공부가 단순 학습에 그치는 것이 아니라 이를 일상생활에서 활용하며 가치와 태도를 기르도록",파이낸셜뉴스,2시간전
https://n.news.naver.com/mnews/article/014/0005297628,"""임시 공휴일 지정됐지만..""중기 10곳 중 6곳 ""남의 일""",,중소기업 10곳 중 6곳이 27일 설 임시공휴일에 일할 예정으로 알려졌다. 또한 임시공휴일 실시계획이 없는 중소기업의 99.2%는 설연휴 이외의 휴무계획이 없는 것으로 조사됐다. 19일 중소기업중앙회가 800개 중소,파이낸셜뉴스,2시간전
https://n.news.naver.com/mnews/article/366/0001048254,"“중소기업 10곳 중 3곳, 작년 설에 비해 자금 곤란”",https://mimgnews.pstatic.net/image/origin/366/2025/01/19/1048254.jpg?type=nf220_150,"판매 부진과 원자재 가격, 인건비 상승 원인 10곳 중 6곳, 임시공휴일에 ‘휴무 계획 없어’ 중소기업 10곳 중 3곳의 자금 사정이 지난 2024년 설보다 올해 더 악화한 것으로 나타났다. 자금 사정 악화 원인으로",조선비즈,3시간전
https://n.news.naver.com/mnews/article/008/0005143096,"""수도권 창업 인프라, 전국으로 연결""…강남에 뜬 '공룡 양성소'",https://mimgnews.pstatic.net/image/origin/008/2025/01/19/5143096.jpg?type=nf220_150,"""서울과 수도권에 편중된 창업 인프라를 전국의 우수한 스타트업들과 공유하는 허브로서 우리금융그룹 혁신 네트워크 확장 전략의 핵심 거점이 될 것이다."" 우리금융그룹이 운영하는 스타트업 액셀러레이팅 프로그램 '디노랩(D",머니투데이,3시간전
https://n.news.naver.com/mnews/article/014/0005297612,"중기부 ""2025년 산학연 협력 R&D, 451억 신규 지원""",https://mimgnews.pstatic.net/image/origin/014/2025/01/19/5297612.jpg?type=nf220_150,"중소벤처기업부가 올해 '컨소시엄형 과제' 1단계 예비연구에 100억원을 지원한다. 기존의 일반형 과제에 대해서도 1단계 예비연구, 2단계 사업화 연구·개발(R&D)에 351억원을 지원할 방침이다. 중기부는 20일 이",파이낸셜뉴스,3시간전
https://n.news.naver.com/mnews/article/014/0005297610,"아모지, 5600만弗...잇그린·210컴퍼니 시리즈A 투자 유치 등[주간VC동향]",,"암모니아 기반 무탄소 발전 시스템 제공 스타트업 아모지, 다회용기 서비스 스타트업 잇그린과 패션전문기업 210컴퍼니가 투자 유치에 성공했다. 19일 벤처캐피탈(VC) 업계에 따르면 아모지는 5600만달러(약 816억",파이낸셜뉴스,4시간전
https://n.news.naver.com/mnews/article/018/0005927781,"중기부, 산학연 협력 R&D에 451억 지원…컨소시엄형 과제 신설",https://mimgnews.pstatic.net/image/origin/018/2025/01/19/5927781.jpg?type=nf220_150,중소벤처기업부가 올해 산학연 협력 연구개발(R&D)에 451억원을 신규 지원한다. 올해부터는 일반형 과제 외에 컨소시엄형 과제를 추가 도입해 국가전략기술분야와 레전드50플러스(+) 등의 지역전략분야를 집중 육성한다는,이데일리,5시간전
https://n.news.naver.com/mnews/article/030/0003277239,"中企 유해화학물질 취급시설 개선비용 70%, 최대 4200만원 지원",https://mimgnews.pstatic.net/image/origin/030/2025/01/19/3277239.jpg?type=nf220_150,환경부와 한국환경공단은 노후화된 유해화학물질 취급시설 개선을 위한 '화학안전 사업장 조성 지원사업' 신청을 20일부터 다음달 28일까지 받는다고 밝혔다. 화학안전 사업장 조성 지원사업은 중소기업을 대상으로 유해화학물,전자신문,5시간전
https://n.news.naver.com/mnews/article/030/0003277229,"중기부, '2025년도 산학연 Collabo R&D 시행계획' 공고",https://mimgnews.pstatic.net/image/origin/030/2025/01/19/3277229.jpg?type=nf220_150,중소벤처기업부는 '2025년도 산학연 Collabo R&D 시행계획'을 공고한다고 19일 밝혔다. 산학연 Collabo R&D는 2018년도에 예비타당성 조사를 통과해 2019년부터 2028년까지 10년간 총사업비,전자신문,5시간전
https://n.news.naver.com/mnews/article/030/0003277228,中企 90% “올해 설 자금사정 어렵다…상여급 30% 축소”,https://mimgnews.pstatic.net/image/origin/030/2025/01/19/3277228.jpg?type=nf220_150,중소기업 10곳 중 9곳이 지난해 대비 올해 설 자금사정이 어려운 것으로 나타났다. 상여급은 지난해 대비 30% 수준 감소했다. 19일 중소기업중앙회는 이 같은 내용을 담은 '2025년 중소기업 설 자금 수요조사',전자신문,5시간전
https://n.news.naver.com/mnews/article/018/0005927778,대상·CJ제일제당 등 설 명절 맞이 김치할인판매,https://mimgnews.pstatic.net/image/origin/018/2025/01/19/5927778.jpg?type=nf220_150,"대한민국김치협회는 24개 회원사가 설 명절을 맞아 최대 50% 수준의 김치 할인판매를 실시한다고 19일 밝혔다. 협회측은 “최근 배추가격은 재배면적 감소, 작황부진, 기상여건 등으로 전·평년 대비 2배 이상 높은 가",이데일리,5시간전
https://n.news.naver.com/mnews/article/014/0005297575,"중소기업 10곳 중 3곳 ""설 앞두고 자금난 겪어""",https://mimgnews.pstatic.net/image/origin/014/2025/01/19/5297575.jpg?type=nf220_150,중소기업 10곳 중 3곳은 설 연휴를 앞두고 자금난을 겪는 것으로 나타났다. 중소기업중앙회는 전국 800개 중소기업을 대상으로 '2025년 중소기업 설 자금 수요조사'를 실시했다고 19일 밝혔다. 조사 결과 지난해,파이낸셜뉴스,5시간전
https://n.news.naver.com/mnews/article/018/0005927776,중기 3곳 중 1곳 “설 자금 곤란”…평균 2천만원 부족,https://mimgnews.pstatic.net/image/origin/018/2025/01/19/5927776.jpg?type=nf220_150,중소기업 세 곳 중 한 곳은 설 명절 대비 자금사정이 곤란한 것으로 나타났다. 이는 자금사정이 원활한 곳의 3배에 이르는 수치로 평균 1920만원이 부족하다고 답했다. 특히 정부가 오는 27일을 임시공휴일로 지정했지,이데일리,5시간전
https://n.news.naver.com/mnews/article/119/0002915293,"중소기업 ""올 설 자금 평균 1920만원 부족…상여금 지급 49.8%""",https://mimgnews.pstatic.net/image/origin/119/2025/01/19/2915293.jpg?type=nf220_150,"중소기업 3곳 중 한곳 이상은 올해 설 수요 자금 마련에 어려움을 겪고 있는 것으로 나타났다. 평균 필요 자금은 2억2940만원이었으며, 평균 부족자금은 1920만원으로 집계됐다. 중소기업중앙회는 지난 6일부터 14",데일리안,5시간전
https://n.news.naver.com/mnews/article/001/0015167748,"중기부, 산학연 협력 R&D에 451억원 지원…시행계획 공고",https://mimgnews.pstatic.net/image/origin/001/2025/01/19/15167748.jpg?type=nf220_150,중소벤처기업부는 오는 20일 '2025년도 산학연 콜라보(Collabo·협력) 연구개발(R&D) 시행계획'을 공고한다고 19일 밝혔다. 이번에 공고되는 시행계획은 컨소시엄형 과제이며 일반형 과제의 시행계획은 오는 2,연합뉴스,5시간전
https://n.news.naver.com/mnews/article/001/0015167747,"""중소기업 10곳 중 3곳 작년 설 비해 자금 곤란…판매 부진 탓""",https://mimgnews.pstatic.net/image/origin/001/2025/01/19/15167747.jpg?type=nf220_150,"중기중앙회, 설 자금 조사…""응답기업 60% 임시 공휴일에 안 쉬어"" 중소기업 10곳 중 3곳은 작년 설에 비해 올해 설에 자금 사정이 곤란한 것으로 조사됐다. 중소기업중앙회는 800개 중소기업을 대상으로 설 자금",연합뉴스,5시간전
https://n.news.naver.com/mnews/article/277/0005534927,"중기부, 올해 산학연 협력 R&D 451억원 신규 지원",https://mimgnews.pstatic.net/image/origin/277/2025/01/19/5534927.jpg?type=nf220_150,중소벤처기업부는 ‘2025년도 산학연 콜라보(Collabo) R&D 시행계획’을 공고한다고 밝혔다. 산학연 콜라보 R&D는 2018년도에 예비타당성 조사를 통과해 2019년부터 2028년까지 10년간 총사업비 377,아시아경제,5시간전
https://n.news.naver.com/mnews/article/277/0005534926,중소기업 절반 '설 상여금 준다'…인당 평균 42만원,https://mimgnews.pstatic.net/image/origin/277/2025/01/19/5534926.jpg?type=nf220_150,중소기업 절반 정도가 이번 설 상여금을 지급할 계획인 것으로 나타났다. 중소기업중앙회는 지난 6~14일 중소기업 800개 사를 대상으로 진행한 ‘2025년 중소기업 설 자금 수요조사’ 결과를 19일 발표했다. 설 상,아시아경제,5시간전
https://n.news.naver.com/mnews/article/421/0008030392,산·학·연 협력 R&D에 451억원 투입…컨소시엄형 과제 신설,https://mimgnews.pstatic.net/image/origin/421/2025/01/19/8030392.jpg?type=nf220_150,중소벤처기업부가 올해 산·학·연 협력 연구·개발(R&D) 사업에 451억 원을 투입한다. 중기부는 이런 내용을 담은 '2025년도 산학연 Collabo R&D 시행계획'을 20일 밝혔다. 산학연 Collabo R,뉴스1,5시간전
https://n.news.naver.com/mnews/article/421/0008030385,"중소기업 10곳 중 5곳 '설 상여금' 못 준다…""60% 임시공휴일 안 쉬어""",https://mimgnews.pstatic.net/image/origin/421/2025/01/19/8030385.jpg?type=nf220_150,중소기업 10곳 중 3곳은 판매 부진 등의 영향으로 지난해 설 대비 올해 설 자금 사정이 악화한 것으로 나타났다. 상당수의 중소기업들은 임시공휴일로 지정된 오는 27일에도 휴무를 실시하지 못할 전망이다. 19일 중소,뉴스1,5시간전
https://n.news.naver.com/mnews/article/003/0013023693,"중기 3곳중 1곳은 ""설 자금 곤란"" …평균 1920만원 부족",https://mimgnews.pstatic.net/image/origin/003/2025/01/19/13023693.jpg?type=nf220_150,설 명절을 앞두고 중소기업 10곳 중 3곳은 최근 자금사정이 작년 대비 곤란한 것으로 나타났다. 평균 1920만원이 부족한 것으로 조사됐다. 19일 중소기업중앙회(중기중앙회)가 800개 중소기업을 대상으로 '2025,뉴시스,5시간전
https://n.news.naver.com/mnews/article/003/0013023689,"중기부, '산학연 협력 R&D' 신규지원…올 451억원 투입",https://mimgnews.pstatic.net/image/origin/003/2025/01/19/13023689.jpg?type=nf220_150,"중소벤처기업부(중기부)는 올해 산학연 협력 R&D에 총 451억원을 신규지원하고, 오는 20일 시행계획을 공고한다고 19일 밝혔다. 산학연 협력 R&D는 2019년부터 2028년까지 10년간 총 사업비 3770억원(",뉴시스,5시간전
https://n.news.naver.com/mnews/article/003/0013023686,"김치협회 24개 회원사, 설명절 김치할인전…""최대 50%""",https://mimgnews.pstatic.net/image/origin/003/2025/01/19/13023686.jpg?type=nf220_150,"대한민국김치협회 24개 회원사가 설명절을 맞이해 각 회원사 자율적으로 최대 50% 수준의 김치 할인 판매를 실시한다. 19일 중소기업중앙회에 따르면 이번 행사에 참여하는 김치협회 회원사는 대상, CJ, 풀무원, 사계",뉴시스,5시간전
https://n.news.naver.com/mnews/article/015/0005083955,"스마트홈 강자 현대HT…""B2C사업·해외 진출 본격화할 것"" [원종환의 中企줌인]",https://mimgnews.pstatic.net/image/origin/015/2025/01/19/5083955.jpg?type=nf220_150,"스마트홈은 주거 공간의 기기들을 인공지능(AI)와 사물인터넷(IoT)으로 연결해 냉·난방, 조명, CCTV 등을 원스톱으로 제어하는 체계를 구현하는 기술이다. 월패드, 도어폰 등 기기에 여러 고객에 맞춤화한 인터페이",한국경제,6시간전
https://n.news.naver.com/mnews/article/001/0015167614,"산업부, 올해 중견기업 R&D 534억원 지원…31개 신규과제 선정",https://mimgnews.pstatic.net/image/origin/001/2025/01/19/15167614.jpg?type=nf220_150,"산업통상자원부는 올해 중견기업 전용 연구개발(R&D)에 총 534억원을 지원한다고 19일 밝혔다. 이는 지난해(350억원)보다 약 53% 증액된 것으로, 산업부는 올해 5개 사업에서 31개 신규 과제를 선정할 계획이",연합뉴스,6시간전
https://n.news.naver.com/mnews/article/008/0005143027,1년만에 매출 0원→130억…마케팅 전문가가 에듀테크 꽂힌 이유,https://mimgnews.pstatic.net/image/origin/008/2025/01/19/5143027.jpg?type=nf220_150,흔히 '마케팅의 꽃'은 소비재 마케팅이라고 한다. 일반 소비자의 구매 결정 과정은 짧고 때로는 충동적이기 때문에 마케팅을 통해 소비자의 마음을 사로잡고 빠른 구매로 이끄는 것이 중요하다. 마케팅을 어떻게 하느냐가 제,머니투데이,6시간전
https://n.news.naver.com/mnews/article/005/0001752634,‘강북 노른자 재개발’ 삼성물산 품에… “한강조망권 100%·공사중단無” 주효,https://mimgnews.pstatic.net/image/origin/005/2025/01/19/1752634.jpg?type=nf220_150,"‘강북 최대어’ 한남4구역 재개발 시공권이 삼성물산 품에 안겼다. 국내 시공능력 ‘투톱’의 맞대결에서 삼성물산이 압승하며 1위의 자존심을 지켰다. 조합원 100% 한강조망권 보장, 무(無) 공사중단 등 신뢰감과 브랜",국민일보,5분전
https://n.news.naver.com/mnews/article/028/0002727383,"한남4구역 재개발, 삼성물산 품으로…‘입주 4년 뒤 분담금’ 먹혔다",https://mimgnews.pstatic.net/image/origin/028/2025/01/19/2727383.jpg?type=nf220_150,‘단군 이래 최대 재개발 사업’으로 불리는 용산구 한남뉴타운의 노른자위 구역인 한남4구역의 시공권이 삼성물산 건설부문에 돌아갔다. 시공능력평가 1·2위인 삼성물산과 현대건설의 맞대결 속에 파격적인 사업 제안이 잇따라,한겨레,13분전
https://n.news.naver.com/mnews/article/009/0005431271,세종시 3년 만에 신축 … 전국 2255가구 분양,https://mimgnews.pstatic.net/image/origin/009/2025/01/19/5431271.jpg?type=nf220_150,'양우내안애 아스펜' 698가구 전주선 '더샵 라비온드' 청약 19일 부동산전문 리서치 업체 리얼투데이에 따르면 20~24일 전국 4곳에서 총 2255가구가 청약을 접수한다. 분양 물량의 대부분이 지방에 몰려 있다.,매일경제,38분전
https://n.news.naver.com/mnews/article/009/0005431270,'올파포' 입주장 끝나니 … 강남 전셋값 반등,https://mimgnews.pstatic.net/image/origin/009/2025/01/19/5431270.jpg?type=nf220_150,송파 하락세 멈추고 소폭 올라 잠실 엘스·헬리오 5천만원↑ 최대물량 올파포도 1억 상승 봄 이사철 앞두고 수요 늘어 단군 이래 최대 재건축 단지로 꼽히는 서울 강동구 올림픽파크포레온(둔촌주공 재건축) 입주가 한 달여,매일경제,38분전
https://n.news.naver.com/mnews/article/009/0005431269,공사중단된 방화6구역도 삼성물산과 새 출발하나,,HDC현산과 공사비 갈등 계약해지후 수의계약 전환 서울 강서구 방화6구역 재건축이 수의계약을 통해 새로운 시공사를 찾고 사업 재추진에 나선다. 앞서 HDC현대산업개발과 도급계약을 맺고 이주·철거까지 마쳤던 방화6구역,매일경제,39분전
https://n.news.naver.com/mnews/article/009/0005431268,1.6조 한남4구역 품고 래미안 화려한 귀환,https://mimgnews.pstatic.net/image/origin/009/2025/01/19/5431268.jpg?type=nf220_150,한때 정비사업 꺼렸던 삼성 2300가구 재개발 대어 수주 '래미안 글로우힐즈'로 시공 노른자땅 개포 6·7단지이어 최고 부촌 압구정 2·3구역 등 재건축 강자 자리매김 시동 건설업계 1위와 2위의 경쟁으로 관심을 모,매일경제,39분전
https://n.news.naver.com/mnews/article/018/0005927892,"1기 신도시 기반시설, 공공기여금 담보로 '제 때' 짓는다",https://mimgnews.pstatic.net/image/origin/018/2025/01/19/5927892.jpg?type=nf220_150,"1기 신도시 재건축의 상하수도, 광역도로, 환승센터 등 기반시설은 ‘공공기여금 유동화’를 활용해 확충될 전망이다. 재건축 조합이 지방자치단체에 납부할 공공기여금을 담보로 금융권에서 미리 자금을 조달받아 기반시설을 확",이데일리,43분전
https://n.news.naver.com/mnews/article/648/0000032614,"[인사이드 스토리]'얼죽신'인데 서울 미분양? ""가격이…""",https://mimgnews.pstatic.net/image/origin/648/2025/01/19/32614.jpg?type=nf220_150,"'얼죽신(얼어 죽어도 신축)', '서울 청약 불패'라는 말이 한풀 꺾이는 모양새입니다. 지난해 서울 지역 청약은 수백 대 1의 경쟁률을 보였지만요. 부동산 경기 침체, 정국 불안으로 매수 관망세가 짙어지면서 당첨자들",비즈워치,53분전
https://n.news.naver.com/mnews/article/025/0003415742,업계 1·2위 자존심 대결...삼성이 1.6조 한남4구역 잡았다,https://mimgnews.pstatic.net/image/origin/025/2025/01/19/3415742.jpg?type=nf220_150,건설업계 1위(2024년 시공능력평가 기준)인 삼성물산이 18일 한남4구역 재개발사업 수주전에서 현대건설(2위)을 꺾고 시공권을 확보에 성공했다. 19일 건설업계에 따르면 전날 오후 서울 이태원교회에서 열린 한남4구,중앙일보,1시간전
https://n.news.naver.com/mnews/article/243/0000071520,"강남 노른자 땅에서 재격돌?…삼성·현대, 재건축 대전 2라운드",https://mimgnews.pstatic.net/image/origin/243/2025/01/19/71520.jpg?type=nf220_150,한남4구역 수주를 두고 한바탕 격전을 치른 삼성물산과 현대건설이 이번에는 강남 노른자 단지인 개포주공과 잠실우성 재건축에 관심을 두는 것으로 전해졌다. 두 사업 모두 공사비가 한남4구역급 이상의 대형 사업이어서 다시,이코노미스트,1시간전
https://n.news.naver.com/mnews/article/020/0003610845,"서울 아파트값, 정부 공식 통계서 9개월 만에 하락했다",https://mimgnews.pstatic.net/image/origin/020/2025/01/19/3610845.jpg?type=nf220_150,서울 아파트값이 지난해 3월 이후 9개월여 만에 하락한 것으로 나타났다. 하락 폭은 매우 미세하지만 대출 규제와 탄핵 정국 여파로 거래가 끊기면서 정부의 공식 집값 통계에서 서울 집값이 내린 것이다. 다만 전문가들은,동아일보,1시간전
https://n.news.naver.com/mnews/article/422/0000706770,'한남4 격전' 끝낸 삼성·현대…강남에서 '2차 대전' 벌어질까,https://mimgnews.pstatic.net/image/origin/422/2025/01/19/706770.jpg?type=nf220_150,한남4구역 수주를 두고 격전을 치른 삼성물산과 현대건설이 이번에는 '강남 노른자' 단지인 개포주공 재건축에 관심을 두는 것으로 전해졌습니다. 공사비가 한남4구역급의 대형 사업이어서 다시 한번 수주를 둘러싸고 업계 1,연합뉴스TV,1시간전
https://n.news.naver.com/mnews/article/011/0004441553,"삼성물산, 한남4구역 시공사 선정",https://mimgnews.pstatic.net/image/origin/011/2025/01/19/4441553.jpg?type=nf220_150,삼성물산이 서울 강북권 최대 재개발 사업으로 꼽히는 한남4구역 수주전에서 현대건설을 제치고 시공권을 확보했다. 19일 정비업계에 따르면 한남4구역 재개발조합은 18일 총회를 열고 이같이 결정했다. 이날 투표에는 조합,서울경제,1시간전
https://n.news.naver.com/mnews/article/001/0015168168,"'한남4 격전' 끝낸 삼성·현대, 강남에서 '2차 대전' 맞붙나",https://mimgnews.pstatic.net/image/origin/001/2025/01/19/15168168.jpg?type=nf220_150,"'노른자' 개포주공, 잠실우성 재건축, 3월 중 시공사 입찰 마감 공사비 1.6조원 안팎 대규모 사업…GS 등 다른 대형건설사도 '눈독' 한남4구역 수주를 두고 한바탕 격전을 치른 삼성물산과 현대건설이 이번에는 강남",연합뉴스,1시간전
https://n.news.naver.com/mnews/article/029/0002930426,"‘평당 공사비 1000만원 육박’ 반포 삼호가든 5차, 국내 대형 건설사 9곳 몰렸다",https://mimgnews.pstatic.net/image/origin/029/2025/01/19/2930426.jpg?type=nf220_150,3.3㎡(평)당 1000만원에 육박하는 공사비를 제안한 서울시 서초구 반포 '삼호가든 5차' 재건축 사업에 국내 대형 건설사 9곳이 몰렸다. 반포동 30-1 일원 대지면적 1만3691㎡에 지하 3층~지상 35층 아파,디지털타임스,1시간전
https://n.news.naver.com/mnews/article/243/0000071517,고려아연 주총 전운…집중투표제 도입 갈등 ‘국민연금 vs 글로벌 펀드’ [이슈+],https://mimgnews.pstatic.net/image/origin/243/2025/01/19/71517.jpg?type=nf220_150,오는 23일 열릴 고려아연 임시 주주총회를 앞두고 집중투표제 도입을 둘러싼 갈등이 최고조에 이르고 있다. 국민연금을 비롯한 주요 국내외 기관들의 표결 참여와 가처분 소송 결과가 이번 사안의 핵심 변수로 작용할 전망이,이코노미스트,2시간전
https://n.news.naver.com/mnews/article/215/0001195759,버티던 서울도 결국…'하락 국면' 진입,https://mimgnews.pstatic.net/image/origin/215/2025/01/19/1195759.jpg?type=nf220_150,서울 아파트값이 정부 통계상으로 보합세를 유지하고 있으나 세부적으로 미세하나마 하락 전환한 것으로 나타났다. 19일 업계에 따르면 한국부동산원이 최근 발표한 '1월 둘째주(13일 기준) 전국 주간 아파트가격 동향'에,한국경제TV,2시간전
https://n.news.naver.com/mnews/article/009/0005431203,배우 이영애 한남동 건물 12년 만에 ‘껑충’...시세차익 25억 기대,https://mimgnews.pstatic.net/image/origin/009/2025/01/19/5431203.jpg?type=nf220_150,배우 이영애씨가 약 12년 전에 구입한 서울 용산구 한남동 소재 건물이 현 기준 약 25억원의 시세차익이 가능하다는 분석이 나왔다. 19일 뉴스1에 따르면 이영애는 지난 2012년 8월 서울 용산구 한남동 꼼데가르송,매일경제,2시간전
https://n.news.naver.com/mnews/article/001/0015168117,한남4구역 시공사로 '삼성물산' 선정…한남 진출 성공,https://mimgnews.pstatic.net/image/origin/001/2025/01/19/15168117.jpg?type=nf220_150,서울 용산구 한남4구역의 재개발 공사를 수주하는 시공사로 삼성물산 건설부문이 선출됐다. 서울 용산구 보광동 360번지 일대 16만여㎡를 재개발하는 사업인 한남4구역은 조합이 제시한 사업비가 약 1조6천억원에 육박할,연합뉴스,2시간전
https://n.news.naver.com/mnews/article/001/0015168090,한남4구역 시공사로 '삼성물산' 선정…한남 진출 성공,https://mimgnews.pstatic.net/image/origin/001/2025/01/19/15168090.jpg?type=nf220_150,서울 용산구 한남4구역의 재개발 공사를 수주하는 시공사로 삼성물산 건설부문이 선출됐다. 서울 용산구 보광동 360번지 일대 16만여㎡를 재개발하는 사업인 한남4구역은 조합이 제시한 사업비가 약 1조6천억원에 육박할,연합뉴스,2시간전
https://n.news.naver.com/mnews/article/001/0015168089,한남4구역 시공사로 '삼성물산' 선정…한남 진출 성공,https://mimgnews.pstatic.net/image/origin/001/2025/01/19/15168089.jpg?type=nf220_150,서울 용산구 한남4구역의 재개발 공사를 수주하는 시공사로 삼성물산 건설부문이 선출됐다. 서울 용산구 보광동 360번지 일대 16만여㎡를 재개발하는 사업인 한남4구역은 조합이 제시한 사업비가 약 1조6천억원에 육박할,연합뉴스,2시간전
https://n.news.naver.com/mnews/article/001/0015168079,한남4구역 시공사로 '삼성물산' 선정…한남 진출 성공,https://mimgnews.pstatic.net/image/origin/001/2025/01/19/15168079.jpg?type=nf220_150,서울 용산구 한남4구역의 재개발 공사를 수주하는 시공사로 삼성물산 건설부문이 선출됐다. 서울 용산구 보광동 360번지 일대 16만여㎡를 재개발하는 사업인 한남4구역은 조합이 제시한 사업비가 약 1조6천억원에 육박할,연합뉴스,2시간전
https://n.news.naver.com/mnews/article/001/0015168073,한남4구역 시공사로 '삼성물산' 선정…한남 진출 성공,https://mimgnews.pstatic.net/image/origin/001/2025/01/19/15168073.jpg?type=nf220_150,서울 용산구 한남4구역의 재개발 공사를 수주하는 시공사로 삼성물산 건설부문이 선출됐다. 서울 용산구 보광동 360번지 일대 16만여㎡를 재개발하는 사업인 한남4구역은 조합이 제시한 사업비가 약 1조6천억원에 육박할,연합뉴스,2시간전
https://n.news.naver.com/mnews/article/001/0015168072,한남4구역 시공사로 '삼성물산' 선정…한남 진출 성공,https://mimgnews.pstatic.net/image/origin/001/2025/01/19/15168072.jpg?type=nf220_150,서울 용산구 한남4구역의 재개발 공사를 수주하는 시공사로 삼성물산 건설부문이 선출됐다. 서울 용산구 보광동 360번지 일대 16만여㎡를 재개발하는 사업인 한남4구역은 조합이 제시한 사업비가 약 1조6천억원에 육박할,연합뉴스,2시간전
https://n.news.naver.com/mnews/article/014/0005297643,"""나를 따르라"" 목동6단지, 추진위 건너 뛴 조합설립 시동",https://mimgnews.pstatic.net/image/origin/014/2025/01/19/5297643.jpg?type=nf220_150,서울 양천구 목동 재건축 사업에서 가장 먼저 정비구역으로 지정된 목동6단지가 조합 설립을 위한 동의서 접수에 착수했다. 지난해 말 목동 8·12·13단지가 정비계획을 확정하는 등 목동 정비사업 전반이 활기를 띄는 모,파이낸셜뉴스,2시간전
https://n.news.naver.com/mnews/article/032/0003346265,불확실성 커진 주택시장···서울 아파트값 미세 하락전환,https://mimgnews.pstatic.net/image/origin/032/2025/01/19/3346265.jpg?type=nf220_150,정치 불확실성이 이어지면서 주택사업경기도 하락세를 면치 못하고 있다. 서울 아파트값은 9개월 만에 미세한 하락 전환이 이뤄졌다. 주택산업연구원이 19일 주택사업자를 대상으로 전국 주택사업 경기전망지수를 조사한 결과를,경향신문,2시간전
https://n.news.naver.com/mnews/article/018/0005927853,'한남4 혈투' 승자는 '래미안'…압구정·성수도 '삼성 깃발' 꽂나,https://mimgnews.pstatic.net/image/origin/018/2025/01/19/5927853.jpg?type=nf220_150,"삼성물산 ‘래미안’이 현대건설 ‘디에이치’를 제치고 한남뉴타운 첫 입성에 성공했다. 한남4구역 재개발사업 시공권을 놓고 파격 혜택을 쏟아내는 혈투 끝에 ‘조합원 100% 한강 조망’과 ‘공사중단 사례 전무’, ‘래미",이데일리,2시간전
https://n.news.naver.com/mnews/article/014/0005297642,"코레일, ‘자원순환 실천 우수기관’ 선정",https://mimgnews.pstatic.net/image/origin/014/2025/01/19/5297642.jpg?type=nf220_150,한국철도공사(코레일)가 지난 17일 서울 포시즌 호텔에서 열린 ‘제1회 자원순환 실천대회’에서 환경부 장관 표창을 수상했다고 19일 밝혔다. 이 행사는 환경부 인가 공익법인인 E-순환거버넌스의 주관으로 기업의 불용,파이낸셜뉴스,2시간전
